"Pressure (Pa)","X (m)","Y (m)","Z (m)"
-2354.81016541326,0.282224198787217,-0.000451464366448317,-0.813453493374283
-2395.74226985268,0.281901011117772,-0.000570978528158335,-0.808840963013479
-2456.14012477514,0.281482707145699,-0.000913535733836562,-0.810125959749547
-2543.63849349065,0.281028505595184,-0.00119456646100367,-0.811237228802893
-2334.49966909707,0.282391729909092,-0.000390979927089954,-0.815960860200962
-2373.54417587909,0.282329031140603,-0.000496495506768345,-0.818195834257016
-2340.39716999455,0.282411804382733,-0.000406636515492699,-0.817116200632693
-2409.01860510652,0.281753463205146,-0.000866610123234546,-0.815506616149844
-457.429316998324,0.269052894725327,-0.00290940380366574,-0.772202470965815
-311.502715037407,0.27031439277285,-0.00274126033870203,-0.771896950767048
-194.021600006447,0.271296185835296,-0.00261248081104798,-0.771715447713501
-487.718423232026,0.268933275913449,-0.00293087567741484,-0.773790562009126
-349.856977373455,0.270223798599601,-0.0027583050673419,-0.773390106997443
-244.39554869511,0.271254187495694,-0.00262167337531769,-0.772837708775876
-552.55380463086,0.268867143423969,-0.00294513423628365,-0.775345589022136
-382.157167911915,0.270216282863811,-0.0027645106166021,-0.774901024353119
-275.778195172675,0.271277250987557,-0.00262322463179074,-0.774194061334912
-562.178311491216,0.268972883354695,-0.00293661720761378,-0.776948901779589
-362.848645058525,0.27028199541993,-0.00276100582735394,-0.776409475954106
-198.359212590901,0.271444882607908,-0.00260657501233264,-0.775718344606545
-755.135203107764,0.267310079524724,-0.0031668287375689,-0.779385437763558
-745.016821686166,0.266954955851447,-0.00322193070695554,-0.781654343827852
-540.502672359814,0.269080006547117,-0.00292891978468143,-0.778841032805562
-352.483906853646,0.270343585599456,-0.00275795994891956,-0.777903028940798
-158.361313034876,0.271417939840325,-0.00261512477111411,-0.777254018937181
-342.392112538808,0.270440961646897,-0.00274953138568939,-0.779218888791865
-101.891478788119,0.271441889450255,-0.00261654412390115,-0.778611849464906
-340.977196334082,0.269861318992314,-0.00283628633613513,-0.78208659500695
-182.088226786402,0.271273308880878,-0.00264857403897649,-0.781551202898564
194.338338344127,0.272256092487695,-0.00251949044421171,-0.781112129977288
-978.196761251273,0.262813104425818,-0.00378004528169309,-0.786974447997626
-736.266720890882,0.266458095976149,-0.00329523399992439,-0.78392985684989
-664.609809531652,0.268351857249484,-0.00304037090619128,-0.782937472102136
-775.777757603499,0.265588833470689,-0.00341697577270993,-0.786169121565989
-1473.37500952944,0.263789845536328,-0.00407542060054688,-0.919548485319474
-1430.05678557366,0.265036182740658,-0.00392970880257076,-0.922881401246884
-1366.61233340745,0.265863751916946,-0.00380707539291344,-0.917311530825741
-2284.61123274177,0.28603821834865,0.00100050016844224,-0.872929816633336
-2284.11338939515,0.286015368082629,0.00126821337698265,-0.863959969964628
-2269.71235523661,0.287038458753724,0.00202301881528244,-0.86853179121874
-2277.07670915466,0.287012055505457,0.00205038546788195,-0.86691250338258
-2284.88697978498,0.286029468410642,0.00122604403871126,-0.86566187897887
-2301.88580801141,0.28486365257233,0.000256390881030328,-0.863616847522051
-2285.38798921189,0.285888164419115,0.000907233148793998,-0.871705898899317
-2281.57556080123,0.285741723811995,0.000812545418298079,-0.870615636251155
-2287.74071372411,0.286148638815021,0.00120745724949417,-0.869517493374315
-2310.71612366639,0.286220115554954,0.000741611530260269,-0.885983246809003
-2311.49764233362,0.286615657893381,0.0011364004011383,-0.884585760198479
-2278.05952126274,0.288019656666415,0.00245906038808113,-0.88171885616941
-2301.37512863712,0.28660638967187,0.00118098180833962,-0.882941976378292
-2287.77852112258,0.287120716602263,0.00173099618032462,-0.879956510827752
-2300.56789373391,0.286206864132026,0.000962495076090243,-0.878758802508768
-2314.96684658939,0.285317663596559,0.000202793328480464,-0.877774135272884
-2347.78076895057,0.285569219086226,9.78548715631793e-05,-0.88796973587537
-2335.99145015412,0.285564949907654,0.000137711304849726,-0.886598826499852
-2294.86605383901,0.286020662616988,0.000885085072899305,-0.876038308393282
-2285.33677934112,0.286608089208421,0.00143622724536364,-0.875050741706972
-2284.82822308824,0.286075745018416,0.00099825240600885,-0.874034653802899
-2322.88512461383,0.285243069203954,0.000175962514800921,-0.876553495092546
-2306.27242188361,0.28660706153214,0.000914898910413254,-0.891256138680702
-2286.67007336478,0.287696172123974,0.00185303067220803,-0.891965875600474
-2268.86831104793,0.288546422452815,0.00248990463429283,-0.89525724049505
-2276.99648681484,0.288082861237637,0.00213983088530137,-0.893562972849194
-2289.32378670628,0.28761987872347,0.00164689290398194,-0.896324011015324
-2288.12269097567,0.287958631978717,0.00166138873430513,-0.905170661756004
-2271.30754880831,0.288639066998764,0.00234445730890356,-0.902405738483803
-2279.06785478237,0.28800074325648,0.00174648023086562,-0.903698558716907
-2231.74007264913,0.292004419091913,0.00608361640019965,-0.873568360679028
-1305.02879640878,0.25950932690885,-0.00436668345858424,-0.83841730417031
-1331.6880856844,0.259902983831265,-0.0043461196532468,-0.847980684942596
-1305.76360876785,0.260159235641872,-0.00430345070083329,-0.844521497870642
-1262.68360339343,0.26073089311641,-0.00422169474437015,-0.841495944253363
-2284.54183897513,0.284728714622349,0.000983750723620766,-0.83741095433543
-2287.62137763201,0.284951375589017,0.00103203415914912,-0.842027853404497
-2280.54703100733,0.28496573925362,0.00109676261209326,-0.840417168203508
-2282.74625637826,0.284834329452461,0.00102859793579197,-0.83892764889091
-2330.33101126773,0.283932465887894,0.000128865014560768,-0.841911849554979
-2299.52143517158,0.283649786044874,0.000298675340981228,-0.828888110002873
-2287.77493951879,0.283827512082429,0.000369225293575328,-0.831616481494333
-2311.72037072904,0.283566838526111,0.000177634360016302,-0.830340461130975
-2315.5079044405,0.283027781314431,-0.000233778477066346,-0.828293874053307
-2315.57557851275,0.282921094342638,-0.0002712367427056,-0.826644641889458
-2337.83956067978,0.282756687621949,-0.0003786371778948,-0.825738835282798
-2361.90206727913,0.282641185907464,-0.000527516311888083,-0.827423374811157
-1164.1370917312,0.261406479363216,-0.00408234391712556,-0.824847505385315
-1202.68985986267,0.261012976666537,-0.00414387552554773,-0.82841189380641
-1216.73845101991,0.260993639503365,-0.00415724699852561,-0.83188394518379
-1181.66399688328,0.262066988424361,-0.0040322645472335,-0.835682209929587
-2312.1057827316,0.283709762156377,0.000221173618739268,-0.832930913224154
-2302.629872102,0.283856699216357,0.000300806843747428,-0.834522367888171
-2309.55327919404,0.283911916883768,0.000308002079552315,-0.835807346132904
-2308.09513111114,0.283928627981471,0.000287258836881869,-0.836908372858141
-6008.81828491968,0.272601322491921,0.0022689976258752,-0.802615761993726
-7412.14983512513,0.273577272409179,0.00230697181220218,-0.800873333629477
-955.892483922742,0.263198606631743,-0.00376491610179359,-0.79755634763529
-4405.62409448612,0.272826234708242,0.00425758559678407,-0.807378046704243
-6223.34889285733,0.273951037485941,0.00413893409968371,-0.808026979671377
-4953.48931244976,0.272854309557987,0.00385511932577565,-0.808216151405574
-5184.41682234877,0.272767910646033,0.00365805892216588,-0.806650714055963
-7473.93453439689,0.273766003669124,0.00349952250188934,-0.806154820875752
-7630.09155475057,0.273701832039227,0.00318818781535634,-0.805147300396603
-6006.03611613456,0.272618177007618,0.00283958854404722,-0.803505461614185
-5983.98611319916,0.272671573646693,0.00241276670718156,-0.804266868277828
-7980.14991343136,0.273688648158111,0.00272873952385842,-0.804363589109034
-2433.9127908943,0.28133335460782,-0.000936684332406913,-0.806856414185638
-2500.52666695625,0.281148397942045,-0.00106356284106173,-0.807876929853043
-7370.70052001385,0.274334972468623,0.00356344655902518,-0.81833403399437
-6006.59545225696,0.273365530208889,0.00306114795935075,-0.818867740267227
-6092.15112458672,0.273345373921395,0.00251983343105997,-0.818183439902038
-5032.20634417245,0.273473690405527,0.00378545574989508,-0.820969396163949
-6781.80018679105,0.274517609238197,0.00379622948709644,-0.821522772976909
-5409.27466705508,0.273619668872724,0.00369659824607857,-0.823980548163428
-5923.84971688293,0.273573637129034,0.00327025874381499,-0.82313796917196
-7287.50394320959,0.274526745373083,0.00358808517863857,-0.822423003597446
-6133.6891494543,0.273537269883086,0.00292600087644284,-0.822357707122864
-5729.59343115623,0.273504247692386,0.00331950231352164,-0.821698182348006
-7076.67166440359,0.27460347509559,0.00358121444320116,-0.82408308914375
-6746.72004706586,0.274679578782349,0.0037910612328998,-0.825107573955785
-6110.07830695588,0.273617077036952,0.00278279802746118,-0.82393834827638
-5674.92459488797,0.273685549391462,0.00343429016534307,-0.825456911587495
-5910.19273923158,0.273653792903475,0.00310028103225788,-0.824789553058002
-1111.6438655322,0.262212488713027,-0.00396888370007099,-0.821637320109151
-2449.25582114508,0.281917205759705,-0.000871404263149062,-0.820391935880462
-2406.46925550398,0.282108526520165,-0.000698007770018391,-0.819272894541394
-2466.86652457854,0.281926795450345,-0.000913936813269685,-0.822639977912041
-2476.394166876,0.281878632456312,-0.000921348835690656,-0.821530229240945
-7882.15679159717,0.274281943233163,0.00282018818547758,-0.817338029167797
-8032.87710283068,0.274177626143494,0.00284824109975991,-0.815175433399116
-7995.33040621731,0.274235357801439,0.00259845379400401,-0.816250566694415
-5903.40833187749,0.273283199122933,0.00221235119167124,-0.816535308346169
-5759.72130997734,0.273338525850723,0.00204461265488732,-0.817469211569591
-1139.24663723569,0.261169989400663,-0.00408506046799183,-0.816207973369083
-1058.04396988792,0.263073798798034,-0.003849844443346,-0.818958223060392
-6028.7007311097,0.273229133034455,0.00233974877769401,-0.815520577674144
-5481.47642668715,0.272917698897019,0.0034963133258726,-0.809740567811229
-5653.15873013829,0.272962234865149,0.00334150615008874,-0.810683107063376
-5737.89961554018,0.27306206388335,0.00303687400848241,-0.812648283421971
-7604.69896223114,0.273888877213233,0.00355309683739875,-0.808735461093564
-7598.93671633425,0.273915185150642,0.00340318501900508,-0.80945885088705
-5731.91461509232,0.272880175208694,0.00305868789235794,-0.808937301921473
-5926.3474122678,0.273181244717956,0.00217883524626033,-0.814358837781929
-6066.82685515945,0.273112160184006,0.00262860549451495,-0.813466464438015
-7990.75083039121,0.274123742497026,0.0026926858734332,-0.813963583612416
-8057.38668163354,0.274082666338127,0.00273965340223656,-0.812956336732743
-5938.33616363356,0.273040224854164,0.00257638434784573,-0.81196724341941
-7961.2240464848,0.274039676328669,0.00281545249951573,-0.812049789879629
-5945.48232633558,0.273000264049946,0.00256490480037423,-0.811111000562266
-7870.9187107111,0.273989711612661,0.00295992727964236,-0.811179709214783
-7789.03086719257,0.273943144998226,0.00320413896613149,-0.810304978972166
-1229.4743820396,0.25851811011307,-0.00439719071924727,-0.807980378349276
-1164.87284932253,0.259997914628215,-0.00421657723908292,-0.810443904085928
-1158.92775434153,0.259460886730725,-0.00425976533487385,-0.802439762765813
-1038.67402172894,0.261907985698572,-0.00393857664317663,-0.80002557479525
-1119.44112909505,0.260588810777861,-0.00412522751514167,-0.805514580158323
-1056.10716169341,0.26252362790532,-0.00389577223416619,-0.811287577695464
-1045.05524776654,0.262883558050685,-0.00385808464204642,-0.813929739656704
-1006.40390269341,0.262434988928622,-0.00383841422282379,-0.789950097160819
-1030.51077500274,0.261797576267495,-0.00392981725869746,-0.792900169510455
-939.06224719298,0.263932204010331,-0.00366214689868132,-0.795105382896726
-2304.34926835488,0.284770426893261,0.00021554106879749,-0.862320426810878
-2300.31101992075,0.284850801520463,0.000333615825435762,-0.860883080922362
-2291.22585833673,0.284690114751676,0.000225633712688828,-0.859805494477951
-2295.06414316411,0.284680143306089,0.000249334688164049,-0.858789866097311
-2294.72452412405,0.284668250649786,0.000283330474933011,-0.857409271408747
-2303.56375384446,0.284602042493812,0.000313871677885051,-0.85463801823065
-2305.20128394431,0.284531957384476,0.000295712288911486,-0.853271152589533
-2302.43980951809,0.284506047429518,0.000317252598083744,-0.851892476282666
-2306.50385186912,0.284341546001856,0.000241953075407958,-0.849683934958512
-2296.29035035127,0.284423070973714,0.000276551938246794,-0.850877965703336
-2334.47921740362,0.283665604681238,-0.000316108389617857,-0.848570902524399
-2407.70259409901,0.283099607581818,-0.000741694449463761,-0.847691599450518
-1344.15120232012,0.261419712557696,-0.00421637570068574,-0.868006139226985
-2340.50958629774,0.283563105756193,-0.000217831346175533,-0.84264365804787
-2381.86932458514,0.283216153409542,-0.000486993109990314,-0.841897550737768
-1313.49565370599,0.260738348822148,-0.00425255907063955,-0.851923757233917
-1318.85723335858,0.260942648685718,-0.00423977872021221,-0.855910349385721
-1313.11084513025,0.261404688660875,-0.0041928421773349,-0.859644632694427
-1286.05632431477,0.262309263488012,-0.00408835519873443,-0.863039414822248
-2328.09262691241,0.283916001657794,-0.000317570731213034,-0.855525238353918
-2334.76574986269,0.283943103320585,-0.000334363770882983,-0.856919204085868
-1230.73646970573,0.263632033134407,-0.00392830123193038,-0.86579914640776
-1144.48406929246,0.265067806485197,-0.00373783209865747,-0.86370889736012
-2391.46051586263,0.283383156170562,-0.000474181780324999,-0.84640891481852
-2367.30670874457,0.283404731626156,-0.000375402567738624,-0.843594809025339
-2423.28833556259,0.283208019961244,-0.000556464508663998,-0.844871613804075
-8257.42163923411,0.275627866371202,0.00294181126161315,-0.846999551198134
-6549.05158603659,0.274856317116533,0.0023201527248156,-0.848987376616733
-2283.65940119016,0.287741418115715,0.00170028628384036,-0.897998600334322
-2287.64711615712,0.28757833867807,0.00145637233041987,-0.901150430340142
-2284.54741764248,0.287667040533878,0.00158306123940857,-0.899631079101098
-1469.74526441083,0.261869054702166,-0.00425266815193721,-0.898666208627431
-1407.42713468973,0.263403633388777,-0.00407106573280608,-0.901713278109035
-1518.67287728432,0.259882579048497,-0.00447641821248426,-0.891858654960775
-1449.78682941021,0.261739267380472,-0.00425852861094438,-0.894709814575446
-1418.94723812094,0.261891970192979,-0.00421971534620706,-0.888616663833407
-1318.33998217317,0.262363771126539,-0.00410873400090083,-0.87178075209792
-1370.17858310696,0.261515721876075,-0.00422762411363448,-0.875400042899389
-1507.46101309279,0.258671776435986,-0.00458374182689137,-0.878217844598155
-1428.44533046713,0.26085502685128,-0.00432819967297626,-0.881361532951063
-1447.53433432074,0.260832822092522,-0.00434104866262089,-0.884964128265059
-1322.70836759737,0.263660465121279,-0.00398865431935221,-0.885902841227261
-1571.60001621997,0.260438471762856,-0.00445496376906556,-0.909406549033763
-1458.03089932539,0.262690986295983,-0.0041694934403356,-0.90542490906976
-1472.84855309408,0.263103538612497,-0.00413938439761616,-0.912248562160733
-1378.36783342894,0.265254835035649,-0.00387557530178615,-0.914407830111072
-2339.38432137423,0.285673416724228,7.16043866717111e-05,-0.891661272978549
-2361.36504225695,0.285131668313606,-0.000356840442032826,-0.890284128955889
-2385.88956463328,0.284905558524305,-0.000500931563424485,-0.889117853360861
-2404.07557964749,0.281342627429401,-0.000887882248248827,-0.805082982085336
-2555.07533706003,0.280928677847158,-0.00114479390871176,-0.805927421762308
-2466.57264675134,0.281149141488942,-0.000980777105862379,-0.804027136371502
-2477.60976327434,0.280996499446775,-0.00105200422143995,-0.802844501987192
-2556.29808922513,0.280601654947289,-0.00118950540662519,-0.799914431473327
-2627.17608733367,0.280074482071022,-0.00146180885268013,-0.800825764791106
-2772.9887296011,0.28010005224871,-0.00145258099906278,-0.802170512344398
-2425.72604195102,0.282085495971769,-0.000863013538872,-0.824544566749712
-2458.57796522917,0.281974440338647,-0.000907799520759427,-0.823691474663349
-2478.84666618921,0.28195513244242,-0.00095665445536479,-0.825371688810695
-2500.07523536016,0.28128817326943,-0.00107151276462035,-0.812287406747904
-2479.0861700484,0.281400394394066,-0.0010281306370213,-0.813347499488019
-2457.71208285666,0.281539684252911,-0.000971726938893176,-0.814469924682652
-2638.75679297826,0.280458278393052,-0.001457364697592,-0.81214999022856
-2565.89624071965,0.280885624009287,-0.00122650539866714,-0.809061721047349
-2633.30163701989,0.280539370330921,-0.00139769601896594,-0.810201179125602
-2784.19152951091,0.280044543893973,-0.00156907576517108,-0.811274835141002
-2525.72295607076,0.28137454224813,-0.00114792715232584,-0.818672203133552
-2470.61969782801,0.281665069668956,-0.000939337765391291,-0.816534829639159
-2497.20407998802,0.281563776707154,-0.00101590749547831,-0.817602619334541
-2681.96959067547,0.280842283004607,-0.00134446064836549,-0.815577480703335
-629.418542578499,0.268592988654398,-0.0030009090695522,-0.780858201503763
-357.79968614745,0.27005016500628,-0.0028055398995979,-0.780453088879732
-128.324059175215,0.271481333178041,-0.00261644324007928,-0.780067738003055
-406.101277327115,0.269814520374082,-0.00284840449687549,-0.783787221805743
-141.906412665141,0.271334484003242,-0.00264567864179076,-0.783066072616117
265.644220927642,0.272415129303435,-0.00250657743903398,-0.783443936876691
120.223222175552,0.272284166753393,-0.00251981666078737,-0.782301676619746
-165.868092637323,0.271130365686342,-0.0026768607838767,-0.784491550993614
42.012233572395,0.271994669029612,-0.0025627621988837,-0.784071071542935
-810.284357425223,0.264951697059396,-0.00350877374150353,-0.788664274522008
-742.167322537655,0.267185689120589,-0.00321152635160691,-0.787560582924949
-697.085694788821,0.268111575225405,-0.00308028511706598,-0.785229898766381
-339.452256753854,0.269985123616212,-0.00283130412809922,-0.78540104566652
333.615156566947,0.272521017399776,-0.0025000237986079,-0.78561674108618
-4.77766789746727,0.272050965478384,-0.00255846021228591,-0.784980526134726
-1276.51395551273,0.268234539349601,-0.00352360778969307,-0.923521206200389
-1324.16140742787,0.266952779722019,-0.0036781054304952,-0.920486837302704
-1269.46808576644,0.267666368082509,-0.00356984297447887,-0.915198736042183
-1233.74125950101,0.268427457061412,-0.00348168057117669,-0.918133842717886
-2304.61685226051,0.285138024512938,0.000217283730442064,-0.872383531279719
-2324.29098344013,0.285104206449034,0.000144986049067477,-0.87367860324495
-2351.71005700583,0.284127621381745,-0.000364602109624901,-0.862942712073217
-2303.86336607092,0.284970126845854,0.000307863332179093,-0.864952512628472
-2283.36378269798,0.285806972950512,0.000990156195745626,-0.86688897926102
-2282.46421568173,0.286000208103854,0.00112314399005935,-0.868069970231781
-2305.61849471981,0.284993434407642,0.00028573026928701,-0.866285993528338
-2295.74238215172,0.285166543712467,0.000359161499510234,-0.868788449805529
-2340.04237862792,0.284188668137094,-0.000356629437132056,-0.864364911569777
-2304.38195843433,0.285069267812315,0.000235437834115867,-0.869928149028467
-2304.07642947269,0.285091867772691,0.00021549063515434,-0.871171717920338
-2314.19338707734,0.284558685825231,-0.000271558690830466,-0.871677788066177
-2343.03362596038,0.285411319355158,4.63400617325634e-05,-0.885253527298977
-2327.64491395748,0.285543643591447,0.000207907200554135,-0.883832131263615
-2315.57398612858,0.28563419225607,0.000327121432377065,-0.882647286424558
-2301.95190380982,0.286516457050135,0.00114808385158275,-0.881494476696991
-2367.69427672411,0.284572903718844,-0.000424953957710233,-0.877310349966106
-2301.8882295047,0.286079422579347,0.000803951836447736,-0.880168787208543
-2322.46937126006,0.285347684827289,0.000189926965218899,-0.878998713165993
-2336.83604995997,0.284739308001873,-0.000319917639915856,-0.878220701968088
-2400.21176045227,0.284684625065397,-0.0006463481807497,-0.888144394799279
-2405.9566045344,0.284773478042954,-0.000539392671877588,-0.887088000390287
-2417.27153771361,0.284718586851432,-0.000545552396620436,-0.885985512286824
-2338.0324935904,0.285245851180279,0.000225073923798016,-0.875171925001879
-2382.837969537,0.284378127348339,-0.000540517710809302,-0.876261917041625
-2296.07566958964,0.286774152944665,0.000869270669815362,-0.897272500268698
-2308.11096139854,0.28670109188436,0.000942472651031041,-0.892969934275838
-2298.62431432825,0.286652477615872,0.000801726505584829,-0.896021774963346
-2308.2708593115,0.287053090216746,0.00119549430087844,-0.894780447320477
-2322.43335445597,0.28570970370246,6.00269156215995e-05,-0.89296954403889
-2295.44638399766,0.28687370870442,0.000704259026876615,-0.905134104090774
-2295.88636176078,0.287032046768114,0.000881743474257524,-0.903983475354606
-2305.64250156646,0.287190679719933,0.00106827653339534,-0.902540652577847
-1144.7673486603,0.265961044963563,-0.00364990364960241,-0.87202456965333
-1189.45030571443,0.263110566367883,-0.00394266301978841,-0.849389136075627
-1164.51128512871,0.262676887840447,-0.00396721077504273,-0.8396784676206
-1162.60903407597,0.26304461747552,-0.00393093308422305,-0.843066839797116
-1179.18738152984,0.262966852628067,-0.00395105509212524,-0.846262528846145
-2310.07175094325,0.283970351555014,0.000283594624926701,-0.838181107071173
-2316.49290729183,0.284052412821815,0.000273068943732031,-0.840780330009335
-2314.63725216755,0.284006185945703,0.000273034863758204,-0.839511422256089
-2390.87913365338,0.283148474056907,-0.000499741724952284,-0.841009907166072
-6457.56973534641,0.274581602823318,0.00269412312403378,-0.843628826709699
-8290.01090421271,0.275509375345083,0.00259639593387645,-0.843999584275996
-1025.09585086414,0.263982582361751,-0.00374832938978512,-0.823662365624759
-2327.30005621115,0.282955085702708,-0.000325096496238719,-0.829288599601093
-2305.32631169969,0.283161862268998,-0.000219093352802605,-0.831561006792642
-2331.21442191566,0.282877064792471,-0.000426192129595455,-0.830366845755872
-2431.71194600087,0.282287242715646,-0.000815245957011853,-0.828377046117269
-2458.25647977578,0.281885048986411,-0.00105534536889866,-0.827355013829951
-2485.15942558167,0.282049721912199,-0.000910930539314743,-0.82644195673202
-1032.00515971329,0.264030711920494,-0.00375095521643312,-0.826430035355695
-8316.35858480348,0.275472316772029,0.0024967838197573,-0.842989646750029
-1051.04145885907,0.264816316041036,-0.00368831788748217,-0.838287109894086
-1044.92649768131,0.264069665139051,-0.003756070716822,-0.829583813516797
-1051.00270960532,0.264255422468155,-0.00374210770816376,-0.832655779944304
-1016.38137011637,0.265212530479131,-0.00362832409630981,-0.835490765226351
-2326.06623333042,0.283300996169774,-0.000248761890344572,-0.836362764085181
-2375.63328650409,0.282719138020062,-0.000611070410848865,-0.832662169101972
-2348.08737994404,0.283098928612943,-0.000379992955973696,-0.835325818029079
-2358.37247580433,0.28291982693194,-0.000487301756506797,-0.834067397772401
-2401.72074066693,0.28303111317803,-0.00048889077655619,-0.837388425556132
-5505.52641248003,0.272666684338392,0.00196225166154661,-0.803541501778074
-7606.84122226552,0.27366491634235,0.00239327918895781,-0.802999982616296
-4442.12737562697,0.272685322471716,0.00138038438525112,-0.802732256582239
-4923.06747631321,0.272613434796492,0.00162187141551627,-0.801707387388903
-7248.74991951011,0.273695647164968,0.00209813040949144,-0.802283907362063
-6488.25397915915,0.273737441412442,0.0017819277154633,-0.801478563889045
-4425.56957956014,0.272487621420635,0.00142565932947758,-0.798799991745522
-4685.62515013839,0.2725753252729,0.00147799189437044,-0.800644901151266
-7178.14853504787,0.273589007047096,0.00210805670215284,-0.800105046224272
-6440.47144837042,0.27365821815421,0.00170570416035826,-0.799290079991063
-3928.36026793872,0.27258935124179,0.000966028203113511,-0.79960456203213
-5955.47930176401,0.273741051847939,0.00162666680903368,-0.800744525402183
-3341.26219561788,0.272682619648054,0.00061140645497434,-0.800452451159667
-871.158081736763,0.265088434444655,-0.00352041837538797,-0.797449228007181
-888.287609128751,0.264917471233056,-0.00354961418321093,-0.799687303868389
-5935.28399447703,0.272733135969753,0.00305540731731785,-0.805925668263914
-6007.63145182029,0.272771305107937,0.00282900703119006,-0.806640720512678
-5679.91223318821,0.272801122129789,0.00326868729615807,-0.807354854246806
-7570.14516502157,0.273809506792522,0.00332860687276879,-0.807273980344902
-5971.20051199236,0.272845841367486,0.00270103914129406,-0.808030832377313
-8008.17697858595,0.273853606668243,0.00300086283201973,-0.808124805692972
-8088.85310866709,0.273794152889989,0.00268928049811096,-0.806734046056473
-5828.68119916717,0.272821247975148,0.00226055964053215,-0.807095625264604
-7949.03255499719,0.273781586160737,0.00254354397881235,-0.805980454883622
-7461.42632465428,0.273775665382389,0.00230253090474195,-0.805165532794753
-5988.8842000143,0.272717780108837,0.00243777656293082,-0.805119557724146
-4933.33103947394,0.272738991858348,0.00164466589048872,-0.804422286933136
-7111.67408537223,0.273763783278061,0.00208059028561839,-0.803670078741187
-6539.04863383963,0.273868836952357,0.00178247183967745,-0.804429028532604
-2645.89712772249,0.280488726080105,-0.00137480939307618,-0.806917283655611
-2706.03674061717,0.280173064921771,-0.00150091143863458,-0.808076748381099
-5520.65462263176,0.273430100897347,0.00346160961355244,-0.820242540992531
-7404.30499208068,0.274367047619113,0.0034232527329117,-0.819304877344684
-6904.15235578988,0.274466580277212,0.00376720031469147,-0.820384953731834
-6096.17419117016,0.273412386621195,0.00285638003244933,-0.819771966152439
-8174.85606176882,0.274344637074286,0.00267548979215566,-0.81862920514318
-6949.44088799599,0.274491184555308,0.00176282200539415,-0.817922240310761
-5866.88757248813,0.273423983332412,0.00209676234591387,-0.819257580729864
-5064.24954033018,0.273417517490026,0.00166437417032453,-0.818433679989606
-6128.67415997276,0.273468302508419,0.00277306824497508,-0.820825452391587
-8090.77806813474,0.274469211166247,0.00301863492766344,-0.821805766492581
-8173.85430988925,0.274440309964006,0.00285904076237432,-0.820981526877175
-8074.95553423343,0.274537634691909,0.00312994599171316,-0.823194704629665
-8249.85323062443,0.274508270031768,0.00273740029143812,-0.822462690827649
-6096.33768813784,0.273592038091207,0.00228319255585386,-0.822971941441992
-5990.08644231569,0.273543988647927,0.00220332489954876,-0.821829222981919
-2671.16620895487,0.281128993594673,-0.00134558311976894,-0.823445030075505
-8169.22349661653,0.274574676995417,0.00272773556357056,-0.823863147877933
-8439.64935912645,0.274611827028597,0.00287331917022281,-0.824689417030886
-8257.29816192543,0.27465467165155,0.00291927946704106,-0.82566241432435
-5869.30680828842,0.273650427224457,0.00203801104742098,-0.82389994117281
-6028.11933154439,0.273682701243903,0.00220713116131344,-0.824736890998128
-6350.15836481473,0.273718275751014,0.00250509219948008,-0.825725430219402
-956.592803236644,0.265284781643261,-0.00357325833344272,-0.821416023710632
-4942.04119390162,0.273664504329345,0.0015704135910648,-0.823385932915819
-2620.73496475275,0.281081918822004,-0.00133053442549164,-0.820989952995177
-2572.06429899214,0.281185451080003,-0.00126616604358909,-0.819818563971703
-2628.20847643535,0.280567885978399,-0.00150572176046385,-0.819149861723922
-2712.77747741695,0.280959086632356,-0.00138796392560684,-0.822246923549473
-6915.49998388139,0.274285793208361,0.00193332890055234,-0.81456946103386
-4092.30186510848,0.273434568717323,0.00119684669750814,-0.817741262311015
-6862.38849527245,0.274395697581732,0.00189832132058641,-0.816790233168569
-7062.74001314229,0.274321520261373,0.0019657057703114,-0.815684257730578
-4476.40982127181,0.273374793826475,0.0013625617581513,-0.816874600905727
-4466.06846872611,0.273327513228552,0.00139287854634556,-0.815963382044805
-1002.61038912881,0.263979313280246,-0.00372569592399159,-0.816512741010392
-939.416626153557,0.265391305436336,-0.00353701530635454,-0.814490914172508
-933.607825184455,0.265618152411742,-0.00352171799658516,-0.818764268775755
-853.576157842459,0.267160886132793,-0.00332631241101414,-0.82027297511566
-5355.52338607109,0.273164293100581,0.00182344578805244,-0.813537058278315
-4176.62106346186,0.273301957044788,0.00119317529241686,-0.81490633550731
-7980.40128037045,0.273942550646199,0.00259184862266352,-0.809801360500237
-5931.48164029267,0.272948392241663,0.00249844321416708,-0.809953162391848
-5568.20822385943,0.273113120621347,0.00198578813668626,-0.812670654586331
-7937.83777350257,0.273927645887251,0.00253925150295072,-0.808985694075849
-5504.36326872325,0.272925408588675,0.00198869330276405,-0.808821781575907
-3998.88499269928,0.273251563149683,0.00118287041016898,-0.813907298665951
-6625.34100897777,0.274289850407498,0.00176480309487012,-0.813441336639253
-5243.18288068951,0.273081878993118,0.00177531058122228,-0.811687027072857
-6683.91283458557,0.274210178799641,0.00187341809463877,-0.812395892681877
-4888.25938545699,0.273042790630801,0.00167965884058725,-0.810716072892905
-6912.91572026322,0.274150622411939,0.00195699608216058,-0.811521244619244
-7462.16339853538,0.274074579124911,0.00211976659243061,-0.810587079456586
-1045.57821753725,0.262346703553961,-0.0039092108533314,-0.808429358479922
-951.731047140483,0.264612847775991,-0.00362293875692108,-0.809969815796998
